web,plant,symmetry,n.poll,n.shared,mn.n.shared,md.n.shared
M_PL_060_07,Phyllanthus phillyreifolius,actinomorphic,5,3,0.714285714285714,1
M_PL_060_07,Euodia chapelieri,actinomorphic,5,5,1.75,2
M_PL_060_07,Flagellaria indica,actinomorphic,4,3,1.10714285714286,1
M_PL_060_07,Gaertnera petrinensis,actinomorphic,4,3,0.75,1
M_PL_060_07,Agauria salicifolia,actinomorphic,2,1,0.678571428571429,1
M_PL_060_07,Antidesma madagascariense,actinomorphic,3,3,0.571428571428571,0.5
M_PL_060_07,Cordemoya integrifolia,actinomorphic,2,2,1.14285714285714,1
M_PL_060_07,Erythrospermum monticolum,actinomorphic,4,3,0.428571428571429,0
M_PL_060_07,Euodia obtusifolia,actinomorphic,4,4,1.53571428571429,2
M_PL_060_07,Helichrysum proteoides,actinomorphic,1,1,0.678571428571429,1
M_PL_060_07,Olea lancea,actinomorphic,4,4,1.14285714285714,1
M_PL_060_07,Smilax anceps,actinomorphic,3,3,0.928571428571429,1
M_PL_060_07,Mimusops erythroxylon,actinomorphic,2,2,0.892857142857143,1
M_PL_060_07,Monimiastrum globosum,actinomorphic,2,2,0.714285714285714,1
M_PL_060_07,Pandanus barklyi,actinomorphic,3,3,0.821428571428571,1
M_PL_060_07,Pyrostria fasciculata,actinomorphic,3,3,0.964285714285714,1
M_PL_060_07,Badula platiphylla,actinomorphic,2,1,0.464285714285714,0
M_PL_060_07,Grangeria borbonica,actinomorphic,2,2,1.14285714285714,1
M_PL_060_07,Ocotea laevigata,actinomorphic,2,1,0.178571428571429,0
M_PL_060_07,Pandanus wiehii,actinomorphic,1,1,0.0714285714285714,0
M_PL_060_07,Gaertnera rotundifolia,actinomorphic,1,1,0.0357142857142857,0
M_PL_060_08,Pandanus barklyi,actinomorphic,4,2,0.5,0
M_PL_060_08,Syzygium coriaceum,actinomorphic,7,7,1.16666666666667,0.5
M_PL_060_08,Pittosporum senacia,actinomorphic,8,8,2.05555555555556,2
M_PL_060_08,Aphloia theiformis,actinomorphic,4,4,1.38888888888889,1
M_PL_060_08,Gaertnera sp1 M_PL_067,actinomorphic,4,2,0.833333333333333,1
M_PL_060_08,Tabernaemontana persicarifolia,actinomorphic,3,2,0.444444444444444,0
M_PL_060_08,Diospyros revaughanii,actinomorphic,4,4,0.944444444444444,1
M_PL_060_08,Psiadia terebinthina,actinomorphic,7,5,1.72222222222222,2
M_PL_060_08,Stillingia lineata,actinomorphic,11,5,0.666666666666667,0
M_PL_060_08,Gaertnera rotundifolia,actinomorphic,1,1,0.388888888888889,0
M_PL_060_08,Euodia obtusifolia,actinomorphic,3,3,1,1
M_PL_060_08,Turraea rigida,actinomorphic,2,2,0.777777777777778,0.5
M_PL_060_08,Gaertnera petrinensis,actinomorphic,3,2,0.777777777777778,1
M_PL_060_08,Labourdonnaisia callophylloides,actinomorphic,3,2,0.5,0
M_PL_060_08,Phyllanthus phillyreifolius,actinomorphic,2,1,0.333333333333333,0
M_PL_060_08,Euodia chapelieri,actinomorphic,2,2,0.611111111111111,0.5
M_PL_060_08,Ochna mauritiana,actinomorphic,2,2,0.777777777777778,0.5
M_PL_060_08,Cordemoya integrifolia,actinomorphic,1,1,0.388888888888889,0
M_PL_060_08,Smilax anceps,actinomorphic,1,1,0.388888888888889,0
M_PL_060_09,Pittosporum senacia,actinomorphic,9,8,1.64705882352941,1
M_PL_060_09,Aphloia theiformis,actinomorphic,11,6,1.47058823529412,1
M_PL_060_09,Embelia angustifolia,actinomorphic,2,1,0.117647058823529,0
M_PL_060_09,Stillingia lineata,actinomorphic,13,9,1.23529411764706,1
M_PL_060_09,Memecylon ovatifolium,actinomorphic,6,6,1.05882352941176,1
M_PL_060_09,Syzygium coriaceum,actinomorphic,6,4,0.529411764705882,0
M_PL_060_09,Diospyros revaughanii,actinomorphic,3,2,0.647058823529412,1
M_PL_060_09,Gaertnera sp1 M_PL_068,actinomorphic,7,2,0.647058823529412,1
M_PL_060_09,Casearia coriacea,actinomorphic,1,1,0.411764705882353,0
M_PL_060_09,Calophyllum eputamen,actinomorphic,5,5,1.05882352941176,1
M_PL_060_09,Olea lancea,actinomorphic,3,2,0.352941176470588,0
M_PL_060_09,Labourdonnaisia callophylloides,actinomorphic,2,1,0.470588235294118,0
M_PL_060_09,Tabernaemontana persicarifolia,actinomorphic,1,1,0.176470588235294,0
M_PL_060_09,Antidesma madagascariense,actinomorphic,3,1,0.117647058823529,0
M_PL_060_09,Euodia chapelieri,actinomorphic,2,2,0.882352941176471,1
M_PL_060_09,Turraea rigida,actinomorphic,2,2,0.882352941176471,1
M_PL_060_09,Warneckea trinervis,actinomorphic,1,0,0,0
M_PL_060_09,Xylopia lamarckii,actinomorphic,1,1,0.411764705882353,0
M_PL_060_10,Pyrostria fasciculata,actinomorphic,5,5,0.923076923076923,0
M_PL_060_10,Labourdonnaisia callophylloides,actinomorphic,3,3,0.615384615384615,1
M_PL_060_10,Stillingia lineata,actinomorphic,10,6,0.923076923076923,0
M_PL_060_10,Syzygium coriaceum,actinomorphic,9,7,1.46153846153846,1
M_PL_060_10,Gaertnera sp1 M_PL_069,actinomorphic,7,4,0.846153846153846,1
M_PL_060_10,Syzygium petrinese,actinomorphic,1,1,0.307692307692308,0
M_PL_060_10,Diospyros revaughanii,actinomorphic,4,3,0.615384615384615,0
M_PL_060_10,Euodia obtusifolia,actinomorphic,3,2,0.307692307692308,0
M_PL_060_10,Embelia angustifolia,actinomorphic,2,2,0.307692307692308,0
M_PL_060_10,Memecylon ovatifolium,actinomorphic,2,2,0.538461538461538,0
M_PL_060_10,Syzygium commersonii,actinomorphic,2,2,0.384615384615385,0
M_PL_060_10,Tristhema mauritiana,actinomorphic,1,1,0.307692307692308,0
M_PL_060_10,Tabernaemontana persicarifolia,actinomorphic,1,0,0,0
M_PL_060_10,Xyris sp1 M_PL_069,actinomorphic,1,0,0,0
M_PL_060_11,Syzygium coriaceum,actinomorphic,10,6,1.07692307692308,1
M_PL_060_11,Diospyros revaughanii,actinomorphic,3,2,0.538461538461538,0
M_PL_060_11,Syzygium petrinese,actinomorphic,4,3,0.615384615384615,1
M_PL_060_11,Casearia coriacea,actinomorphic,2,2,0.384615384615385,0
M_PL_060_11,Labourdonnaisia callophylloides,actinomorphic,2,2,0.615384615384615,1
M_PL_060_11,Calophyllum eputamen,actinomorphic,4,4,0.769230769230769,1
M_PL_060_11,Gaertnera sp1 M_PL_070,actinomorphic,6,3,0.538461538461538,0
M_PL_060_11,Ocotea laevigata,actinomorphic,3,3,0.538461538461538,0
M_PL_060_11,Stillingia lineata,actinomorphic,3,2,0.384615384615385,0
M_PL_060_11,Syzygium mauritianum,actinomorphic,2,2,0.538461538461538,0
M_PL_060_11,Cordemoya integrifolia,actinomorphic,1,1,0.307692307692308,0
M_PL_060_11,Tristhema mauritiana,actinomorphic,1,1,0.307692307692308,0
M_PL_060_11,Euodia obtusifolia,actinomorphic,1,1,0.0769230769230769,0
M_PL_060_11,Syzygium commersonii,actinomorphic,1,1,0.230769230769231,0
M_PL_060_12,Syzygium glomeratum,actinomorphic,8,6,2,1.5
M_PL_060_12,Stillingia lineata,actinomorphic,8,4,1.2,0.5
M_PL_060_12,Badula insularis,actinomorphic,9,8,2.6,3
M_PL_060_12,Aphloia theiformis,actinomorphic,9,8,2.9,3
M_PL_060_12,Syzygium petrinese,actinomorphic,4,3,0.7,0.5
M_PL_060_12,Diospyros revaughanii,actinomorphic,4,3,1.3,1
M_PL_060_12,Pleurostylia leucocarpa,actinomorphic,8,5,1.8,1.5
M_PL_060_12,Calophyllum eputamen,actinomorphic,5,5,1.8,2
M_PL_060_12,Pandanus rigidifolius,actinomorphic,3,3,1.2,1.5
M_PL_060_12,Turraea rigida,actinomorphic,1,0,0,0
M_PL_060_12,Xyris sp1 M_PL_071,actinomorphic,1,1,0.3,0
M_PL_060_13,Sideroxylon cinereum,actinomorphic,19,10,2.33333333333333,2
M_PL_060_13,Croton fothergillifolius,actinomorphic,5,4,0.833333333333333,0.5
M_PL_060_13,Dodonaea viscosa,actinomorphic,11,6,1.66666666666667,1.5
M_PL_060_13,Trochetia blackburniana,actinomorphic,1,1,0.166666666666667,0
M_PL_060_13,Psiadia terebinthina,actinomorphic,8,6,1.5,0.5
M_PL_060_13,Erythroxylum macrocarpum,actinomorphic,3,3,0.833333333333333,1
M_PL_060_13,Claoxylon linostachys,actinomorphic,1,0,0,0
M_PL_060_14,Sideroxylon cinereum,actinomorphic,16,11,4,3.5
M_PL_060_14,Homalanthus populifolius,actinomorphic,10,8,3.2,3
M_PL_060_14,Croton fothergillifolius,actinomorphic,15,13,4.7,4.5
M_PL_060_14,Toddalia asiatica,actinomorphic,11,10,3.7,4.5
M_PL_060_14,Aphloia theiformis,actinomorphic,13,12,4.3,4
M_PL_060_14,Erythroxylum macrocarpum,actinomorphic,13,10,3.6,4
M_PL_060_14,Psiadia terebinthina,actinomorphic,11,11,4.2,5
M_PL_060_14,Antirhea borbonica,actinomorphic,2,2,0.4,0
M_PL_060_14,Doratoxylon apetalum,actinomorphic,2,2,1,1
M_PL_060_14,Dodonaea viscosa,actinomorphic,5,3,1.3,2
M_PL_060_14,Trochetia blackburniana,actinomorphic,1,1,0.4,0
M_PL_060_15,Sideroxylon cinereum,actinomorphic,13,12,3.46153846153846,3
M_PL_060_15,Molinaea alternifolia,actinomorphic,14,13,4.84615384615385,5
M_PL_060_15,Psiadia terebinthina,actinomorphic,19,16,4.92307692307692,5
M_PL_060_15,Toddalia asiatica,actinomorphic,8,8,3.15384615384615,3
M_PL_060_15,Bertiera zaluzania,actinomorphic,6,6,3,3
M_PL_060_15,Croton fothergillifolius,actinomorphic,14,11,4.23076923076923,4
M_PL_060_15,Stillingia lineata,actinomorphic,7,7,2.76923076923077,3
M_PL_060_15,Homalanthus populifolius,actinomorphic,8,7,3.23076923076923,3
M_PL_060_15,Erythroxylum macrocarpum,actinomorphic,11,10,4.23076923076923,4
M_PL_060_15,Dodonaea viscosa,actinomorphic,6,6,2.38461538461538,2
M_PL_060_15,Aphloia theiformis,actinomorphic,9,9,3.69230769230769,3
M_PL_060_15,Antirhea borbonica,actinomorphic,8,8,3.30769230769231,3
M_PL_060_15,Chassalia coriacea,actinomorphic,6,6,2.46153846153846,2
M_PL_060_15,Trochetia blackburniana,actinomorphic,2,2,0.615384615384615,1
M_PL_060_16,Dracaena reflexa,actinomorphic,13,9,2.6875,3
M_PL_060_16,Stillingia lineata,actinomorphic,11,10,3.0625,3
M_PL_060_16,Myonima violacea,actinomorphic,9,6,1.625,1.5
M_PL_060_16,Psiadia terebinthina,actinomorphic,7,7,2.4375,2
M_PL_060_16,Bertiera zaluzania,actinomorphic,7,7,2.6875,3
M_PL_060_16,Erythroxylum macrocarpum,actinomorphic,14,9,3,3
M_PL_060_16,Homalanthus populifolius,actinomorphic,8,8,2.8125,3
M_PL_060_16,Croton fothergillifolius,actinomorphic,10,7,2.6875,2.5
M_PL_060_16,Molinaea alternifolia,actinomorphic,10,9,3,3.5
M_PL_060_16,Olea lancea,actinomorphic,4,4,2.125,2
M_PL_060_16,Psidium cattleianum,actinomorphic,5,5,2.3125,2
M_PL_060_16,Faujasiopsis flexuosa,actinomorphic,2,2,1.3125,1.5
M_PL_060_16,Claoxylon linostachys,actinomorphic,3,2,0.3125,0
M_PL_060_16,Aphloia theiformis,actinomorphic,4,4,1.125,1
M_PL_060_16,Flagellaria indica,actinomorphic,2,2,0.75,1
M_PL_060_16,Chassalia coriacea,actinomorphic,3,3,1.0625,1
M_PL_060_16,Antirhea borbonica,actinomorphic,2,2,0.75,1
M_PL_060_17,Sideroxylon puberulum,actinomorphic,10,8,1.9375,2
M_PL_060_17,Ochna mauritiana,actinomorphic,12,9,2.5,2.5
M_PL_060_17,Myonima violacea,actinomorphic,8,7,1.9375,1.5
M_PL_060_17,Stillingia lineata,actinomorphic,10,8,2.3125,3
M_PL_060_17,Faujasiopsis flexuosa,actinomorphic,8,7,2.4375,2.5
M_PL_060_17,Bertiera zaluzania,actinomorphic,5,3,0.875,0.5
M_PL_060_17,Aphloia theiformis,actinomorphic,8,7,1.9375,2
M_PL_060_17,Croton fothergillifolius,actinomorphic,6,5,1.4375,1
M_PL_060_17,Molinaea alternifolia,actinomorphic,8,6,1.9375,2
M_PL_060_17,Psiadia terebinthina,actinomorphic,7,5,1.8125,2
M_PL_060_17,Erythroxylum macrocarpum,actinomorphic,4,3,1.125,1
M_PL_060_17,Homalanthus populifolius,actinomorphic,5,5,1.5625,1.5
M_PL_060_17,Psidium cattleianum,actinomorphic,4,4,1.3125,1
M_PL_060_17,Chassalia coriacea,actinomorphic,2,2,0.4375,0
M_PL_060_17,Antirhea borbonica,actinomorphic,1,1,0.25,0
M_PL_060_17,Cordemoya integrifolia,actinomorphic,1,1,0.375,0
M_PL_060_17,Olea lancea,actinomorphic,1,1,0.5625,1
M_PL_060_18,Sideroxylon puberulum,actinomorphic,7,6,1.26315789473684,1
M_PL_060_18,Grangeria borbonica,actinomorphic,8,7,1.63157894736842,1
M_PL_060_18,Badula platiphylla,actinomorphic,5,3,1,1
M_PL_060_18,Helichrysum proteoides,actinomorphic,13,9,2.10526315789474,1
M_PL_060_18,Myonima violacea,actinomorphic,2,2,0.631578947368421,0
M_PL_060_18,Harungana madagascariensis,actinomorphic,3,3,0.789473684210526,1
M_PL_060_18,Stillingia lineata,actinomorphic,2,1,0.631578947368421,1
M_PL_060_18,Ochna mauritiana,actinomorphic,4,4,1.47368421052632,1
M_PL_060_18,Olea lancea,actinomorphic,2,2,0.684210526315789,1
M_PL_060_18,Psiadia terebinthina,actinomorphic,8,6,1.68421052631579,1
M_PL_060_18,Aphloia theiformis,actinomorphic,1,1,0.473684210526316,0
M_PL_060_18,Psidium cattleianum,actinomorphic,3,1,0.631578947368421,1
M_PL_060_18,Coffea macrocarpa,actinomorphic,4,4,0.894736842105263,1
M_PL_060_18,Homalanthus populifolius,actinomorphic,2,1,0.631578947368421,1
M_PL_060_18,Faujasiopsis flexuosa,actinomorphic,3,3,1.26315789473684,1
M_PL_060_18,Gaertnera sp1 M_PL_077,actinomorphic,4,4,0.947368421052632,1
M_PL_060_18,Coffea mauritiana,actinomorphic,1,1,0.105263157894737,0
M_PL_060_18,Gaertnera rotundifolia,actinomorphic,1,1,0.157894736842105,0
M_PL_060_18,Warneckea trinervis,actinomorphic,1,1,0.473684210526316,0
M_PL_060_18,Wikstroemia indica,actinomorphic,1,1,0.631578947368421,1
M_PL_060_19,Sideroxylon puberulum,actinomorphic,2,2,0.352941176470588,0
M_PL_060_19,Psiadia terebinthina,actinomorphic,7,4,0.705882352941177,1
M_PL_060_19,Psidium cattleianum,actinomorphic,2,2,0.588235294117647,1
M_PL_060_19,Helichrysum proteoides,actinomorphic,5,4,0.941176470588235,1
M_PL_060_19,Stillingia lineata,actinomorphic,2,2,0.823529411764706,1
M_PL_060_19,Grangeria borbonica,actinomorphic,4,4,1.05882352941176,1
M_PL_060_19,Antidesma madagascariense,actinomorphic,4,4,1.17647058823529,1
M_PL_060_19,Labourdonnaisia callophylloides,actinomorphic,4,3,1.11764705882353,1
M_PL_060_19,Olea lancea,actinomorphic,2,2,0.941176470588235,1
M_PL_060_19,Euodia obtusifolia,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Warneckea trinervis,actinomorphic,1,1,0.294117647058824,0
M_PL_060_19,Homalanthus populifolius,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Phyllanthus phillyreifolius,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Wikstroemia indica,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Badula platiphylla,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Eugenia orbiculata,actinomorphic,1,1,0.294117647058824,0
M_PL_060_19,Euodia chapelieri,actinomorphic,1,1,0.647058823529412,1
M_PL_060_19,Gaertnera sp1 M_PL_078,actinomorphic,1,1,0.294117647058824,0
M_PL_060_20,Psiadia terebinthina,actinomorphic,9,6,1.45454545454545,1
M_PL_060_20,Gaertnera sp1 M_PL_079,actinomorphic,5,4,1.09090909090909,1
M_PL_060_20,Stillingia lineata,actinomorphic,6,4,1,1
M_PL_060_20,Syzygium coriaceum,actinomorphic,5,2,0.363636363636364,0
M_PL_060_20,Antidesma madagascariense,actinomorphic,2,2,0.272727272727273,0
M_PL_060_20,Psathura terniflora,actinomorphic,2,2,0.727272727272727,1
M_PL_060_20,Tabernaemontana persicarifolia,actinomorphic,2,2,0.454545454545455,0
M_PL_060_20,Labourdonnaisia callophylloides,actinomorphic,1,1,0.181818181818182,0
M_PL_060_20,Euodia obtusifolia,actinomorphic,1,1,0.272727272727273,0
M_PL_060_20,Tristhema mauritiana,actinomorphic,2,1,0.545454545454545,1
M_PL_060_20,Olea lancea,actinomorphic,1,1,0.545454545454545,1
M_PL_060_20,Psidium cattleianum,actinomorphic,1,1,0.545454545454545,1
M_PL_060_21,Stillingia lineata,actinomorphic,14,4,1.4,1
M_PL_060_21,Gaertnera sp1 M_PL_080,actinomorphic,8,4,1.4,1
M_PL_060_21,Aphloia theiformis,actinomorphic,4,2,0.6,0
M_PL_060_21,Syzygium coriaceum,actinomorphic,4,4,1.6,2
M_PL_060_21,Euodia chapelieri,actinomorphic,1,1,0.6,1
M_PL_060_21,Warneckea trinervis,actinomorphic,1,1,0.4,0
M_PL_060_22,Stillingia lineata,actinomorphic,17,8,2,1.5
M_PL_060_22,Labourdonnaisia callophylloides,actinomorphic,1,1,0.25,0
M_PL_060_22,Aphloia theiformis,actinomorphic,8,5,1.08333333333333,1
M_PL_060_22,Gaertnera sp1 M_PL_081,actinomorphic,9,5,1.58333333333333,1
M_PL_060_22,Ochna mauritiana,actinomorphic,8,7,1.91666666666667,1.5
M_PL_060_22,Croton grangeroides,actinomorphic,3,3,1.16666666666667,1
M_PL_060_22,Syzygium coriaceum,actinomorphic,5,5,1.5,1
M_PL_060_22,Grangeria borbonica,actinomorphic,6,5,1.41666666666667,1
M_PL_060_22,Phyllanthus phillyreifolius,actinomorphic,3,2,0.333333333333333,0
M_PL_060_22,Croton fothergillifolius,actinomorphic,1,1,0.666666666666667,1
M_PL_060_22,Euodia chapelieri,actinomorphic,1,1,0.666666666666667,1
M_PL_060_22,Cordemoya integrifolia,actinomorphic,1,1,0.666666666666667,1
M_PL_060_22,Smilax anceps,actinomorphic,1,1,0.25,0
M_PL_060_23,Aphloia theiformis,actinomorphic,14,9,2.27272727272727,3
M_PL_060_23,Stillingia lineata,actinomorphic,10,6,1.27272727272727,1
M_PL_060_23,Syzygium coriaceum,actinomorphic,3,3,1,1
M_PL_060_23,Molinaea macrantha,actinomorphic,1,1,0.181818181818182,0
M_PL_060_23,Casearia coriacea,actinomorphic,4,3,0.727272727272727,1
M_PL_060_23,Gaertnera sp1 M_PL_082,actinomorphic,7,4,1.54545454545455,1
M_PL_060_23,Syzygium petrinese,actinomorphic,4,4,1.18181818181818,1
M_PL_060_23,Croton grangeroides,actinomorphic,3,3,1.18181818181818,1
M_PL_060_23,Labourdonnaisia callophylloides,actinomorphic,2,2,0.454545454545455,0
M_PL_060_23,Phyllanthus phillyreifolius,actinomorphic,5,5,1.45454545454545,1
M_PL_060_23,Cordemoya integrifolia,actinomorphic,1,1,0.454545454545455,0
M_PL_060_23,Erythroxylum macrocarpum,actinomorphic,3,3,1.18181818181818,1
M_PL_060_24,Stillingia lineata,actinomorphic,7,4,0.692307692307692,0
M_PL_060_24,Aphloia theiformis,actinomorphic,6,5,0.923076923076923,1
M_PL_060_24,Croton grangeroides,actinomorphic,6,3,0.538461538461538,0
M_PL_060_24,Phyllanthus phillyreifolius,actinomorphic,3,2,0.384615384615385,0
M_PL_060_24,Psiadia terebinthina,actinomorphic,2,1,0.153846153846154,0
M_PL_060_24,Syzygium petrinese,actinomorphic,6,4,0.769230769230769,1
M_PL_060_24,Badula insularis,actinomorphic,2,2,0.384615384615385,0
M_PL_060_24,Calophyllum eputamen,actinomorphic,2,2,0.384615384615385,0
M_PL_060_24,Diospyros revaughanii,actinomorphic,3,2,0.384615384615385,0
M_PL_060_24,Molinaea macrantha,actinomorphic,1,1,0.230769230769231,0
M_PL_060_24,Rubus alcefolius,actinomorphic,2,1,0.307692307692308,0
M_PL_060_24,Psidium cattleianum,actinomorphic,3,3,0.615384615384615,1
M_PL_060_24,Embelia angustifolia,actinomorphic,2,2,0.384615384615385,0
M_PL_060_24,Tabernaemontana persicarifolia,actinomorphic,1,0,0,0
M_PL_061_01,Nephrosperma vanhoutteanum,actinomorphic,8,2,1,1
M_PL_061_01,Paragenipa wrightii,actinomorphic,4,2,0.75,0.5
M_PL_061_01,Memecylon eleagni,actinomorphic,2,2,0.75,0.5
M_PL_061_01,Mimusops sechellarum,actinomorphic,2,1,0.5,0.5
M_PL_061_01,Soulamea terminaloides,actinomorphic,1,1,0.5,0.5
M_PL_061_02,Nephrosperma vanhoutteanum,actinomorphic,14,5,2.5,2.5
M_PL_061_02,Medusagyne oppositifolia,actinomorphic,3,3,1.75,1.5
M_PL_061_02,Mimusops sechellarum,actinomorphic,6,4,2.25,2
M_PL_061_02,Erythroxylum sechellarum,actinomorphic,2,2,1.5,1.5
M_PL_061_02,Memecylon eleagni,actinomorphic,2,1,1,1
M_PL_061_03,Nephrosperma vanhoutteanum,actinomorphic,8,4,1.8,2
M_PL_061_03,Memecylon eleagni,actinomorphic,2,2,1,1
M_PL_061_03,Cinnamomum verum,actinomorphic,4,3,1.4,1
M_PL_061_03,Canthium bibracteatum,actinomorphic,3,3,1.4,1
M_PL_061_03,Paragenipa wrightii,actinomorphic,4,1,0.8,1
M_PL_061_03,Erythroxylum sechellarum,actinomorphic,3,2,0.8,1
M_PL_061_04,Nephrosperma vanhoutteanum,actinomorphic,10,4,1.85714285714286,2
M_PL_061_04,Erythroxylum sechellarum,actinomorphic,4,4,1.85714285714286,2
M_PL_061_04,Paragenipa wrightii,actinomorphic,3,3,1.71428571428571,2
M_PL_061_04,Canthium bibracteatum,actinomorphic,3,3,1.71428571428571,2
M_PL_061_04,Phoenicophorium borsigianum,actinomorphic,3,3,1.71428571428571,2
M_PL_061_04,Memecylon eleagni,actinomorphic,2,1,0.857142857142857,1
M_PL_061_04,Psychotria pervillei,actinomorphic,3,3,1.71428571428571,2
M_PL_061_04,Syzygium wrightii,actinomorphic,1,0,0,0
M_PL_061_05,Medusagyne oppositifolia,actinomorphic,9,4,1.18181818181818,1
M_PL_061_05,Nephrosperma vanhoutteanum,actinomorphic,12,9,2.36363636363636,3
M_PL_061_05,Deckenia nobilis,actinomorphic,4,4,1.72727272727273,2
M_PL_061_05,Psychotria pervillei,actinomorphic,4,4,1.54545454545455,1
M_PL_061_05,Phoenicophorium borsigianum,actinomorphic,6,4,1.72727272727273,2
M_PL_061_05,Erythroxylum sechellarum,actinomorphic,4,3,1.27272727272727,1
M_PL_061_05,Syzygium wrightii,actinomorphic,2,1,0.272727272727273,0
M_PL_061_05,Diospyros seychellarum,actinomorphic,2,2,0.818181818181818,1
M_PL_061_05,Memecylon eleagni,actinomorphic,2,2,1.18181818181818,1
M_PL_061_05,Mimusops sechellarum,actinomorphic,2,2,0.545454545454545,1
M_PL_061_05,Canthium bibracteatum,actinomorphic,3,3,1.45454545454545,2
M_PL_061_05,Timonius sechellensis,actinomorphic,1,1,0.272727272727273,0
M_PL_061_06,Nephrosperma vanhoutteanum,actinomorphic,9,6,2.6,2.5
M_PL_061_06,Deckenia nobilis,actinomorphic,5,3,2.1,2
M_PL_061_06,Diospyros seychellarum,actinomorphic,5,5,2.5,2.5
M_PL_061_06,Phoenicophorium borsigianum,actinomorphic,7,6,2.6,3
M_PL_061_06,Premna serratifolia,zygomorphic,6,6,2.8,3
M_PL_061_06,Canthium bibracteatum,actinomorphic,5,4,2.6,3
M_PL_061_06,Psychotria pervillei,actinomorphic,4,3,1.6,2
M_PL_061_06,Syzygium wrightii,actinomorphic,6,3,1.6,2
M_PL_061_06,Dillenia ferruginea,actinomorphic,4,3,1.8,2
M_PL_061_06,Erythroxylum sechellarum,actinomorphic,5,4,2.2,2.5
M_PL_061_06,Memecylon eleagni,actinomorphic,2,1,1,1
M_PL_061_07,Nephrosperma vanhoutteanum,actinomorphic,13,10,4.375,4.5
M_PL_061_07,Canthium bibracteatum,actinomorphic,8,7,3.5,3.5
M_PL_061_07,Deckenia nobilis,actinomorphic,6,6,3.125,3
M_PL_061_07,Paragenipa wrightii,actinomorphic,9,7,3.5,3
M_PL_061_07,Phoenicophorium borsigianum,actinomorphic,8,8,4.25,4.5
M_PL_061_07,Medusagyne oppositifolia,actinomorphic,5,4,2.25,2
M_PL_061_07,Psychotria pervillei,actinomorphic,3,3,2.125,2.5
M_PL_061_07,Alstonia macrophylla,actinomorphic,9,6,2.625,3
M_PL_061_07,Syzygium wrightii,actinomorphic,1,0,0,0
M_PL_061_08,Nephrosperma vanhoutteanum,actinomorphic,11,7,2.8,2
M_PL_061_08,Phoenicophorium borsigianum,actinomorphic,10,7,2.8,2
M_PL_061_08,Erythroxylum sechellarum,actinomorphic,5,4,2.2,2
M_PL_061_08,Memecylon eleagni,actinomorphic,3,2,1.8,2
M_PL_061_08,Canthium bibracteatum,actinomorphic,3,2,1.2,1
M_PL_061_08,Paragenipa wrightii,actinomorphic,3,3,2,2
M_PL_061_09,Erythroxylum sechellarum,actinomorphic,4,4,0.8,1
M_PL_061_09,Cinnamomum verum,actinomorphic,1,1,0.2,0
M_PL_061_09,Memecylon eleagni,actinomorphic,5,2,0.4,0
M_PL_061_09,Soulamea terminaloides,actinomorphic,3,1,0.2,0
M_PL_061_09,Dillenia ferruginea,actinomorphic,1,1,0.2,0
M_PL_061_09,Roscheria melanochaetes,actinomorphic,1,1,0.2,0
M_PL_061_10,Nephrosperma vanhoutteanum,actinomorphic,7,4,1.5,1.5
M_PL_061_10,Erythroxylum sechellarum,actinomorphic,5,2,0.75,0.5
